"","X","Langs","region","dataType","value"
"2916",2916,"Mon-Khmer, Cambodian",6073,"percent",0.163223564775365
"2917",2917,"Hmong",6073,"percent",0.0483018950307038
"2918",2918,"Thai",6073,"percent",0.0774331226834022
"2919",2919,"Laotian",6073,"percent",0.202485910241707
"2920",2920,"Vietnamese",6073,"percent",1.4312847553625
"2921",2921,"Uighur",6073,"percent",0.0129623729602171
"2922",2922,"Turkish",6073,"percent",0.0407632518091038
"2923",2923,"Telugu",6073,"percent",0.096194451967927
"2924",2924,"Kannada",6073,"percent",0.0199552320571763
"2925",2925,"Malayalam",6073,"percent",0.01517962096657
"2926",2926,"Tamil",6073,"percent",0.0654940949568865
"2927",2927,"Tibetan",6073,"percent",0.0027289206232036
"2928",2928,"Burmese",6073,"percent",0.0160324086613212
"2929",2929,"Karen",6073,"percent",0.0155207360444705
"2930",2930,"Mien",6073,"percent",0.00460505355165608
"2931",2931,"Tagalog",6073,"percent",3.07675566813869
"2932",2932,"Indonesian",6073,"percent",0.0354759681016468
"2933",2933,"Malay",6073,"percent",0.00511672616850675
"2934",2934,"Bisayan",6073,"percent",0.0233663828361808
"2935",2935,"Sebuano",6073,"percent",0.0158618511223709
"2936",2936,"Pangasinan",6073,"percent",0.00545784124640721
"2937",2937,"Ilocano",6073,"percent",0.073510299287547
"2938",2938,"Bikol",6073,"percent",0.00221724800635293
"2939",2939,"Pampangan",6073,"percent",0.00494616862955653
"2940",2940,"Chamorro",6073,"percent",0.0443449601270585
"2941",2941,"Marshallese",6073,"percent",0.00392282339585518
"2942",2942,"Samoan",6073,"percent",0.0996056027469315
"2943",2943,"Tongan",6073,"percent",0.00835731940856103
"2944",2944,"Fijian",6073,"percent",0.000852787694751126
"2945",2945,"Hawaiian",6073,"percent",0.00903954956436193
"2946",2946,"Navajo",6073,"percent",0.0051508376762968
"2947",2947,"Diegueno",6073,"percent",0.00289947816215383
"2948",2948,"Dakota",6073,"percent",0.000682230155800901
"2949",2949,"Keres",6073,"percent",0.00289947816215383
"2950",2950,"Cherokee",6073,"percent",0.00170557538950225
"2951",2951,"Cahuilla",6073,"percent",0.000852787694751126
"2952",2952,"Cupeno",6073,"percent",0.00034111507790045
"2953",2953,"Luiseno",6073,"percent",0.000682230155800901
"2954",2954,"American Indian",6073,"percent",0.00119390277265158
"2955",2955,"Hungarian",6073,"percent",0.043185168862197
"2956",2956,"Arabic",6073,"percent",0.669404228871844
"2957",2957,"Hebrew",6073,"percent",0.0570003295171653
"2958",2958,"Amharic",6073,"percent",0.12143696773256
"2959",2959,"Berber",6073,"percent",0.00153501785055203
"2960",2960,"Cushite",6073,"percent",0.200916780883365
"2961",2961,"Sudanic",6073,"percent",0.00699285909695923
"2962",2962,"Nilotic",6073,"percent",0.00528728370745698
"2963",2963,"Swahili",6073,"percent",0.0122801428044162
"2964",2964,"Bantu",6073,"percent",0.020466904674027
"2965",2965,"Fulani",6073,"percent",0.00255836308425338
"2966",2966,"Kru, Ibo, Yoruba",6073,"percent",0.0315531447057917
"2967",2967,"Efik",6073,"percent",0.00238780554530315
"2968",2968,"Finnish",6073,"percent",0.018931886823475
"2969",2969,"Estonian",6073,"percent",0.00784564679171036
"2970",2970,"Basque",6073,"percent",0.000852787694751126
"2971",2971,"Syriac",6073,"percent",0.360729194879726
"2972",2972,"Oto - Manguen",6073,"percent",0.00511672616850675
"2973",2973,"Quechua",6073,"percent",0.00034111507790045
"2974",2974,"Uncodable",6073,"percent",0.00153501785055203
"2975",2975,"Only English",6075,"percent",55.0320916699962
"2976",2976,"Spanish",6075,"percent",11.617543104773
"2977",2977,"French",6075,"percent",1.12820276403274
"2978",2978,"French Creole",6075,"percent",0.0149829424962351
"2979",2979,"Italian",6075,"percent",0.473819549026237
"2980",2980,"Portuguese",6075,"percent",0.218341170564793
"2981",2981,"German",6075,"percent",0.592914732970669
"2982",2982,"Yiddish",6075,"percent",0.00576267019085964
"2983",2983,"Dutch",6075,"percent",0.0665908555388225
"2984",2984,"Afrikaans",6075,"percent",0.0185686039483255
"2985",2985,"Swedish",6075,"percent",0.0864400528628946
"2986",2986,"Danish",6075,"percent",0.0192089006361988
"2987",2987,"Norwegian",6075,"percent",0.0172880105725789
"2988",2988,"Greek",6075,"percent",0.178002479228775
"2989",2989,"Russian",6075,"percent",1.66515556648329
"2990",2990,"Polish",6075,"percent",0.0959164438434193
"2991",2991,"Serbocroatian",6075,"percent",0.063389372099456
"2992",2992,"Croatian",6075,"percent",0.0339357244572845
"2993",2993,"Serbian",6075,"percent",0.0364969112087777
"2994",2994,"Ukrainian",6075,"percent",0.0204894940119454
"2995",2995,"Czech",6075,"percent",0.0384178012723976
"2996",2996,"Slovak",6075,"percent",0.0345760211451578
"2997",2997,"Bulgarian",6075,"percent",0.0294536476421715
"2998",2998,"Armenian",6075,"percent",0.0910501890155823
"2999",2999,"Persian",6075,"percent",0.314897911096085
"3000",3000,"Hindi",6075,"percent",0.453970351702165
"3001",3001,"Gujarati",6075,"percent",0.161738943356794
"3002",3002,"Urdu",6075,"percent",0.112308039052976
"3003",3003,"India nec3",6075,"percent",0.00832385694235281
"3004",3004,"Bengali",6075,"percent",0.0486625482783703
"3005",3005,"Panjabi",6075,"percent",0.137663787892758
"3006",3006,"Marathi",6075,"percent",0.0268924608906783
"3007",3007,"Nepali",6075,"percent",0.0256118675149317
"3008",3008,"Sindhi",6075,"percent",0.0384178012723976
"3009",3009,"Sinhalese",6075,"percent",0.00960445031809939
"3010",3010,"Jamaican Creole",6075,"percent",0.00576267019085964
"3011",3011,"Romanian",6075,"percent",0.0403386913360175
"3012",3012,"Irish Gaelic",6075,"percent",0.0640296687873293
"3013",3013,"Albanian",6075,"percent",0.0230506807634385
"3014",3014,"Lithuanian",6075,"percent",0.00768356025447952
"3015",3015,"Latvian",6075,"percent",0.00704326356660622
"3016",3016,"Chinese",6075,"percent",9.237560315948
"3017",3017,"Cantonese",6075,"percent",7.62145147575581
"3018",3018,"Mandarin",6075,"percent",1.43938695433916
"3019",3019,"Formosan",6075,"percent",0.1030877667476
"3020",3020,"Wu",6075,"percent",0.0204894940119454
"3021",3021,"Japanese",6075,"percent",0.869522902131932
"3022",3022,"Korean",6075,"percent",0.803060105930684
"3023",3023,"Mon-Khmer, Cambodian",6075,"percent",0.155207917140486
"3024",3024,"Hmong",6075,"percent",0.0202333753367961
"3025",3025,"Thai",6075,"percent",0.27955353392548
"3026",3026,"Laotian",6075,"percent",0.0395703353105695
"3027",3027,"Vietnamese",6075,"percent",1.26266506848613
"3028",3028,"Uighur",6075,"percent",0.010885043693846
"3029",3029,"Turkish",6075,"percent",0.0685117456024423
"3030",3030,"Mongolian",6075,"percent",0.074274415793302
"3031",3031,"Telugu",6075,"percent",0.0345760211451578
"3032",3032,"Kannada",6075,"percent",0.0185686039483255
"3033",3033,"Malayalam",6075,"percent",0.0121656370695926
"3034",3034,"Tamil",6075,"percent",0.0601878886600895
"3035",3035,"Burmese",6075,"percent",0.178002479228775
"3036",3036,"Tagalog",6075,"percent",3.19315958242411
"3037",3037,"Indonesian",6075,"percent",0.21770087387692
"3038",3038,"Malay",6075,"percent",0.0236909774513118
"3039",3039,"Bisayan",6075,"percent",0.0211297906998187
"3040",3040,"Sebuano",6075,"percent",0.0396983946481442
"3041",3041,"Pangasinan",6075,"percent",0.0134462304453392
"3042",3042,"Ilocano",6075,"percent",0.0723535257296821
"3043",3043,"Pampangan",6075,"percent",0.0275327575785516
"3044",3044,"Chamorro",6075,"percent",0.00640296687873293
"3045",3045,"Samoan",6075,"percent",0.166477138847056
"3046",3046,"Tongan",6075,"percent",0.0204894940119454
"3047",3047,"Fijian",6075,"percent",0.00960445031809939
"3048",3048,"Navajo",6075,"percent",0.00243312741391851
"3049",3049,"Hungarian",6075,"percent",0.0339357244572845
"3050",3050,"Arabic",6075,"percent",0.37521385909375
"3051",3051,"Hebrew",6075,"percent",0.157384925879255
"3052",3052,"Amharic",6075,"percent",0.0941236131173741
"3053",3053,"Swahili",6075,"percent",0.010885043693846
"3054",3054,"Kru, Ibo, Yoruba",6075,"percent",0.0249715708270584
"3055",3055,"Finnish",6075,"percent",0.0115253403817193
"3056",3056,"Caucasian",6075,"percent",0.0172880105725789
"3057",3057,"Basque",6075,"percent",0.00576267019085964
"3058",3058,"Syriac",6075,"percent",0.0179283072604522
"3059",3059,"Only English",6077,"percent",60.1121829213546
"3060",3060,"Spanish",6077,"percent",26.1108408557311
"3061",3061,"French",6077,"percent",0.139211935311811
"3062",3062,"French Creole",6077,"percent",0.0125134323875785
"3063",3063,"Italian",6077,"percent",0.136552830929451
"3064",3064,"Portuguese",6077,"percent",0.435623864992578
"3065",3065,"German",6077,"percent",0.187701485813678
"3066",3066,"Yiddish",6077,"percent",0.000312835809689464
"3067",3067,"Dutch",6077,"percent",0.0508358190745378
"3068",3068,"Swedish",6077,"percent",0.0132955219118022
"3069",3069,"Norwegian",6077,"percent",0.0125134323875785
"3070",3070,"Greek",6077,"percent",0.0456740282146617
"3071",3071,"Russian",6077,"percent",0.0794602956611237
"3072",3072,"Polish",6077,"percent",0.0381659687821145
"3073",3073,"Serbocroatian",6077,"percent",0.0187701485813678
"3074",3074,"Croatian",6077,"percent",0.0125134323875785
"3075",3075,"Serbian",6077,"percent",0.0132955219118022
"3076",3076,"Czech",6077,"percent",0.00782089524223659
"3077",3077,"Armenian",6077,"percent",0.0106364175294418
"3078",3078,"Persian",6077,"percent",0.424205357938913
"3079",3079,"Hindi",6077,"percent",0.357727748379902
"3080",3080,"Gujarati",6077,"percent",0.0925993996680812
"3081",3081,"Urdu",6077,"percent",0.470035804058419
"3082",3082,"India nec3",6077,"percent",0.0500537295503142
"3083",3083,"Bengali",6077,"percent",0.0132955219118022
"3084",3084,"Panjabi",6077,"percent",1.37960592073053
"3085",3085,"Marathi",6077,"percent",0.0218985066782624
"3086",3086,"Nepali",6077,"percent",0.0109492533391312
"3087",3087,"Pakistan nec3",6077,"percent",0.0570925352683271
"3088",3088,"Romanian",6077,"percent",0.0570925352683271
"3089",3089,"Irish Gaelic",6077,"percent",0.00547462666956561
"3090",3090,"Pashto",6077,"percent",0.139211935311811
"3091",3091,"Chinese",6077,"percent",0.687456691792596
"3092",3092,"Cantonese",6077,"percent",0.310489541116793
"3093",3093,"Mandarin",6077,"percent",0.11965969720622
"3094",3094,"Formosan",6077,"percent",0.00703880571801293
"3095",3095,"Japanese",6077,"percent",0.152038203509079
"3096",3096,"Korean",6077,"percent",0.18081909800051
"3097",3097,"Mon-Khmer, Cambodian",6077,"percent",1.42309009827737
"3098",3098,"Hmong",6077,"percent",1.03548653007212
"3099",3099,"Thai",6077,"percent",0.0441098491662144
"3100",3100,"Laotian",6077,"percent",0.475666848632829
"3101",3101,"Vietnamese",6077,"percent",0.993879367383426
"3102",3102,"Turkish",6077,"percent",0.0234626857267098
"3103",3103,"Telugu",6077,"percent",0.0430149238323012
"3104",3104,"Kannada",6077,"percent",0.00469253714534195
"3105",3105,"Malayalam",6077,"percent",0.0469253714534195
"3106",3106,"Tamil",6077,"percent",0.0328477600173937
"3107",3107,"Burmese",6077,"percent",0.00547462666956561
"3108",3108,"Karen",6077,"percent",0.00938507429068391
"3109",3109,"Mien",6077,"percent",0.0602208933652217
"3110",3110,"Tagalog",6077,"percent",2.63736229358702
"3111",3111,"Indonesian",6077,"percent",0.0383223866869593
"3112",3112,"Bisayan",6077,"percent",0.118095518157772
"3113",3113,"Sebuano",6077,"percent",0.0117313428633549
"3114",3114,"Pangasinan",6077,"percent",0.00782089524223659
"3115",3115,"Ilocano",6077,"percent",0.308925362068345
"3116",3116,"Pampangan",6077,"percent",0.0117313428633549
"3117",3117,"Chamorro",6077,"percent",0.0172059695329205
"3118",3118,"Samoan",6077,"percent",0.0578746247925508
"3119",3119,"Tongan",6077,"percent",0.0132955219118022
"3120",3120,"Fijian",6077,"percent",0.0172059695329205
"3121",3121,"Hawaiian",6077,"percent",0.00312835809689464
"3122",3122,"Navajo",6077,"percent",0.00234626857267098
"3123",3123,"Sierra Miwok",6077,"percent",0.00782089524223659
"3124",3124,"Hungarian",6077,"percent",0.0209599992491941
"3125",3125,"Arabic",6077,"percent",0.305171332352072
"3126",3126,"Hebrew",6077,"percent",0.00938507429068391
"3127",3127,"Amharic",6077,"percent",0.0359761181142883
"3128",3128,"Swahili",6077,"percent",0.0109492533391312
"3129",3129,"Bantu",6077,"percent",0.00391044762111829
"3130",3130,"Kru, Ibo, Yoruba",6077,"percent",0.101671638149076
"3131",3131,"Finnish",6077,"percent",0.00625671619378927
"3132",3132,"Syriac",6077,"percent",0.0250268647751571
"3133",3133,"Only English",6081,"percent",54.0121866988211
"3134",3134,"Spanish",6081,"percent",20.2884829257443
"3135",3135,"French",6081,"percent",0.581677807564885
"3136",3136,"Patois",6081,"percent",0.00365835099097412
"3137",3137,"French Creole",6081,"percent",0.00570702754591962
"3138",3138,"Italian",6081,"percent",0.494170051860784
"3139",3139,"Portuguese",6081,"percent",0.336568291169619
"3140",3140,"German",6081,"percent",0.558996031420845
"3141",3141,"Yiddish",6081,"percent",0.00146334039638965
"3142",3142,"Dutch",6081,"percent",0.099507146954496
"3143",3143,"Afrikaans",6081,"percent",0.00292668079277929
"3144",3144,"Swedish",6081,"percent",0.0548752648646118
"3145",3145,"Danish",6081,"percent",0.0417052012971049
"3146",3146,"Norwegian",6081,"percent",0.0278034675314033
"3147",3147,"Greek",6081,"percent",0.177064187963147
"3148",3148,"Russian",6081,"percent",1.03355732197001
"3149",3149,"Polish",6081,"percent",0.0718500134627316
"3150",3150,"Serbocroatian",6081,"percent",0.0234134463422343
"3151",3151,"Croatian",6081,"percent",0.0446318820898842
"3152",3152,"Serbian",6081,"percent",0.012438393369312
"3153",3153,"Ukrainian",6081,"percent",0.0548752648646118
"3154",3154,"Czech",6081,"percent",0.0548752648646118
"3155",3155,"Slovak",6081,"percent",0.00731670198194823
"3156",3156,"Bulgarian",6081,"percent",0.0278034675314033
"3157",3157,"Armenian",6081,"percent",0.154967747977664
"3158",3158,"Persian",6081,"percent",0.5145104833706
"3159",3159,"Hindi",6081,"percent",0.909612390395804
"3160",3160,"Gujarati",6081,"percent",0.136236990903876
"3161",3161,"Urdu",6081,"percent",0.129359291040845
"3162",3162,"India nec3",6081,"percent",0.0482902330808583
"3163",3163,"Bengali",6081,"percent",0.0834104025942099
"3164",3164,"Panjabi",6081,"percent",0.278034675314033
"3165",3165,"Marathi",6081,"percent",0.0753620304140668
"3166",3166,"Nepali",6081,"percent",0.0402418609007153
"3167",3167,"Sindhi",6081,"percent",0.0146334039638965
"3168",3168,"Pakistan nec3",6081,"percent",0.0197550953512602
"3169",3169,"Sinhalese",6081,"percent",0.0153650741620913
"3170",3170,"Romanian",6081,"percent",0.06219196684656
"3171",3171,"Irish Gaelic",6081,"percent",0.0153650741620913
"3172",3172,"Latvian",6081,"percent",0.0175600847566758
"3173",3173,"Pashto",6081,"percent",0.0168284145584809
"3174",3174,"Kurdish",6081,"percent",0.0278034675314033
"3175",3175,"Chinese",6081,"percent",3.91370389014411
"3176",3176,"Cantonese",6081,"percent",2.34719799580899
"3177",3177,"Mandarin",6081,"percent",1.12969878601281
"3178",3178,"Formosan",6081,"percent",0.187307570737875
"3179",3179,"Japanese",6081,"percent",0.844493742756465
"3180",3180,"Korean",6081,"percent",0.480853654253638
"3181",3181,"Mon-Khmer, Cambodian",6081,"percent",0.0159504103206471
"3182",3182,"Hmong",6081,"percent",0.0257547909764578
"3183",3183,"Thai",6081,"percent",0.125408271970593
"3184",3184,"Laotian",6081,"percent",0.0272181313728474
"3185",3185,"Vietnamese",6081,"percent",0.516559159925545
"3186",3186,"Karachay",6081,"percent",0.00219501059458447
"3187",3187,"Turkish",6081,"percent",0.158040762810082
"3188",3188,"Mongolian",6081,"percent",0.0175600847566758
"3189",3189,"Telugu",6081,"percent",0.136090656864237
"3190",3190,"Kannada",6081,"percent",0.0270717973332085
"3191",3191,"Malayalam",6081,"percent",0.0278034675314033
"3192",3192,"Tamil",6081,"percent",0.166089134990225
"3193",3193,"Tibetan",6081,"percent",0.0182917549548706
"3194",3194,"Burmese",6081,"percent",0.378273492466724
"3195",3195,"Tagalog",6081,"percent",6.54947261212114
"3196",3196,"Indonesian",6081,"percent",0.0643869774411445
"3197",3197,"Malay",6081,"percent",0.00219501059458447
"3198",3198,"Bisayan",6081,"percent",0.032925158918767
"3199",3199,"Sebuano",6081,"percent",0.0117067231711172
"3200",3200,"Pangasinan",6081,"percent",0.0131700635675068
"3201",3201,"Ilocano",6081,"percent",0.0468268926844687
"3202",3202,"Pampangan",6081,"percent",0.0351201695133515
"3203",3203,"Chamorro",6081,"percent",0.00804837218014306
"3204",3204,"Samoan",6081,"percent",0.208526006485525
"3205",3205,"Tongan",6081,"percent",0.424368714952997
"3206",3206,"Fijian",6081,"percent",0.0468268926844687
"3207",3207,"Navajo",6081,"percent",0.00102433827747275
"3208",3208,"Ojibwa",6081,"percent",0.00439002118916894
"3209",3209,"Pomo",6081,"percent",0.0197550953512602
"3210",3210,"Ponca",6081,"percent",0.0102433827747275
"3211",3211,"Hungarian",6081,"percent",0.0383395183854087
"3212",3212,"Arabic",6081,"percent",1.0369230048817
"3213",3213,"Hebrew",6081,"percent",0.10038515119233
"3214",3214,"Amharic",6081,"percent",0.0109750529729223
"3215",3215,"Swahili",6081,"percent",0.0095117125765327
"3216",3216,"Bantu",6081,"percent",0.0834104025942099
"3217",3217,"Kru, Ibo, Yoruba",6081,"percent",0.012438393369312
"3218",3218,"Finnish",6081,"percent",0.00512169138736376
"3219",3219,"Estonian",6081,"percent",0.00585336158555859
"3220",3220,"Basque",6081,"percent",0.012438393369312
"3221",3221,"Syriac",6081,"percent",0.0212184357476499
"3222",3222,"Only English",6083,"percent",59.813502891331
"3223",3223,"Spanish",6083,"percent",33.1313991038126
"3224",3224,"French",6083,"percent",0.435577139710116
"3225",3225,"French Creole",6083,"percent",0.0045059704107943
"3226",3226,"Italian",6083,"percent",0.286129121085438
"3227",3227,"Portuguese",6083,"percent",0.199013693143415
"3228",3228,"German",6083,"percent",0.531954840163216
"3229",3229,"Yiddish",6083,"percent",0.0195258717801086
"3230",3230,"Dutch",6083,"percent",0.110145943374972
"3231",3231,"Afrikaans",6083,"percent",0.00750995068465717
"3232",3232,"Swedish",6083,"percent",0.103887651137758
"3233",3233,"Danish",6083,"percent",0.116404235612186
"3234",3234,"Norwegian",6083,"percent",0.0538213132400431
"3235",3235,"Greek",6083,"percent",0.0643352441985631
"3236",3236,"Russian",6083,"percent",0.184244123463589
"3237",3237,"Polish",6083,"percent",0.0435577139710116
"3238",3238,"Serbian",6083,"percent",0.027536485843743
"3239",3239,"Ukrainian",6083,"percent",0.0538213132400431
"3240",3240,"Czech",6083,"percent",0.00750995068465717
"3241",3241,"Slovak",6083,"percent",0.00750995068465717
"3242",3242,"Bulgarian",6083,"percent",0.0112649260269858
"3243",3243,"Armenian",6083,"percent",0.0332941147019801
"3244",3244,"Persian",6083,"percent",0.209527624101935
"3245",3245,"Hindi",6083,"percent",0.153453325656495
"3246",3246,"Gujarati",6083,"percent",0.0443087090394773
"3247",3247,"Urdu",6083,"percent",0.0418053921445916
"3248",3248,"Bengali",6083,"percent",0.0312914611860715
"3249",3249,"Panjabi",6083,"percent",0.101384334242872
"3250",3250,"Marathi",6083,"percent",0.0100132675795429
"3251",3251,"Romanian",6083,"percent",0.0187748767116429
"3252",3252,"Irish Gaelic",6083,"percent",0.00876160913210003
"3253",3253,"Albanian",6083,"percent",0.0125165844744286
"3254",3254,"Lithuanian",6083,"percent",0.0337947780809573
"3255",3255,"Latvian",6083,"percent",0.0312914611860715
"3256",3256,"Chinese",6083,"percent",0.578266202718602
"3257",3257,"Cantonese",6083,"percent",0.143940721455929
"3258",3258,"Mandarin",6083,"percent",0.201517010038301
"3259",3259,"Formosan",6083,"percent",0.0287881442911858
"3260",3260,"Japanese",6083,"percent",0.226049515608181
"3261",3261,"Korean",6083,"percent",0.394773074323479
"3262",3262,"Mon-Khmer, Cambodian",6083,"percent",0.0455603674869202
"3263",3263,"Hmong",6083,"percent",0.107892958169575
"3264",3264,"Thai",6083,"percent",0.0763511652940146
"3265",3265,"Laotian",6083,"percent",0.0125165844744286
"3266",3266,"Vietnamese",6083,"percent",0.387263123638821
"3267",3267,"Turkish",6083,"percent",0.0262848273963001
"3268",3268,"Telugu",6083,"percent",0.0187748767116429
"3269",3269,"Kannada",6083,"percent",0.0162715598167572
"3270",3270,"Malayalam",6083,"percent",0.0187748767116429
"3271",3271,"Tamil",6083,"percent",0.0100132675795429
"3272",3272,"Burmese",6083,"percent",0.00625829223721431
"3273",3273,"Tagalog",6083,"percent",0.928730568002603
"3274",3274,"Indonesian",6083,"percent",0.0112649260269858
"3275",3275,"Malay",6083,"percent",0.0287881442911858
"3276",3276,"Ilocano",6083,"percent",0.0838611159786717
"3277",3277,"Chamorro",6083,"percent",0.0250331689488572
"3278",3278,"Samoan",6083,"percent",0.0250331689488572
"3279",3279,"Tongan",6083,"percent",0.0162715598167572
"3280",3280,"Fijian",6083,"percent",0.0100132675795429
"3281",3281,"Navajo",6083,"percent",0.00225298520539715
"3282",3282,"Hungarian",6083,"percent",0.0498160062082259
"3283",3283,"Arabic",6083,"percent",0.177485167847398
"3284",3284,"Hebrew",6083,"percent",0.0958770370741232
"3285",3285,"Cushite",6083,"percent",0.00500663378977145
"3286",3286,"Bantu",6083,"percent",0.00876160913210003
"3287",3287,"Kru, Ibo, Yoruba",6083,"percent",0.00750995068465717
"3288",3288,"Finnish",6083,"percent",0.0112649260269858
"3289",3289,"Syriac",6083,"percent",0.00750995068465717
"3290",3290,"Oto - Manguen",6083,"percent",0.186497108668986
"3291",3291,"Only English",6085,"percent",48.7870303917458
"3292",3292,"Spanish",6085,"percent",18.9921764526146
"3293",3293,"French",6085,"percent",0.536492123158695
"3294",3294,"French Creole",6085,"percent",0.0166395459831781
"3295",3295,"Italian",6085,"percent",0.238697543979327
"3296",3296,"Portuguese",6085,"percent",0.47550019304242
"3297",3297,"German",6085,"percent",0.385788761851976
"3298",3298,"Yiddish",6085,"percent",0.00550703835030449
"3299",3299,"Dutch",6085,"percent",0.0861585032225057
"3300",3300,"Afrikaans",6085,"percent",0.00503331462124604
"3301",3301,"Swedish",6085,"percent",0.0426351356152605
"3302",3302,"Danish",6085,"percent",0.03286458370343
"3303",3303,"Norwegian",6085,"percent",0.0245744184449071
"3304",3304,"Icelandic",6085,"percent",0.00651370127455369
"3305",3305,"Greek",6085,"percent",0.105285098783241
"3306",3306,"Russian",6085,"percent",0.685715097812107
"3307",3307,"Polish",6085,"percent",0.105225883317108
"3308",3308,"Serbocroatian",6085,"percent",0.0843820392385365
"3309",3309,"Croatian",6085,"percent",0.0494449142204758
"3310",3310,"Serbian",6085,"percent",0.0621762394389216
"3311",3311,"Bielorussian",6085,"percent",0.00503331462124604
"3312",3312,"Ukrainian",6085,"percent",0.0301998877274762
"3313",3313,"Czech",6085,"percent",0.0301998877274762
"3314",3314,"Slovak",6085,"percent",0.0127313252184459
"3315",3315,"Bulgarian",6085,"percent",0.0512213782044449
"3316",3316,"Slovene",6085,"percent",0.0047372372905845
"3317",3317,"Armenian",6085,"percent",0.0773946142349243
"3318",3318,"Persian",6085,"percent",0.855426623747297
"3319",3319,"Hindi",6085,"percent",1.83603474289829
"3320",3320,"Gujarati",6085,"percent",0.370688817988237
"3321",3321,"Urdu",6085,"percent",0.336758355894426
"3322",3322,"India nec3",6085,"percent",0.0583272341403217
"3323",3323,"Bengali",6085,"percent",0.221465843334826
"3324",3324,"Panjabi",6085,"percent",0.716803217531568
"3325",3325,"Marathi",6085,"percent",0.335455615639515
"3326",3326,"Oriya",6085,"percent",0.0156920985250612
"3327",3327,"Nepali",6085,"percent",0.037897898324676
"3328",3328,"Sindhi",6085,"percent",0.0103627065731536
"3329",3329,"Pakistan nec3",6085,"percent",0.00118430932264613
"3330",3330,"Sinhalese",6085,"percent",0.00977055191183054
"3331",3331,"Romanian",6085,"percent",0.0837898845772134
"3332",3332,"Irish Gaelic",6085,"percent",0.00917839725050748
"3333",3333,"Albanian",6085,"percent",0.00769801059719982
"3334",3334,"Lithuanian",6085,"percent",0.00592154661323063
"3335",3335,"Latvian",6085,"percent",0.00384900529859991
"3336",3336,"Pashto",6085,"percent",0.0195411038236611
"3337",3337,"Kurdish",6085,"percent",0.00414508262926144
"3338",3338,"Chinese",6085,"percent",4.29608206789882
"3339",3339,"Hakka",6085,"percent",0.00207254131463072
"3340",3340,"Cantonese",6085,"percent",0.903924090509656
"3341",3341,"Mandarin",6085,"percent",2.08201578921189
"3342",3342,"Fuchow",6085,"percent",0.00532939195190757
"3343",3343,"Formosan",6085,"percent",0.23775009652121
"3344",3344,"Wu",6085,"percent",0.00503331462124604
"3345",3345,"Japanese",6085,"percent",0.8072252343156
"3346",3346,"Korean",6085,"percent",1.42247392743026
"3347",3347,"Mon-Khmer, Cambodian",6085,"percent",0.234552461350065
"3348",3348,"Hmong",6085,"percent",0.0164026841186488
"3349",3349,"Thai",6085,"percent",0.0939749447519701
"3350",3350,"Laotian",6085,"percent",0.0600444826581586
"3351",3351,"Vietnamese",6085,"percent",6.65125880237904
"3352",3352,"Uighur",6085,"percent",0.0056254692825691
"3353",3353,"Turkish",6085,"percent",0.0885271218677979
"3354",3354,"Dravidian",6085,"percent",0.00532939195190757
"3355",3355,"Telugu",6085,"percent",0.829904757844273
"3356",3356,"Kannada",6085,"percent",0.280089154805809
"3357",3357,"Malayalam",6085,"percent",0.17586993441295
"3358",3358,"Tamil",6085,"percent",0.92020834369604
"3359",3359,"Tibetan",6085,"percent",0.00207254131463072
"3360",3360,"Burmese",6085,"percent",0.0355292796793838
"3361",3361,"Karen",6085,"percent",0.0124352478877843
"3362",3362,"Mien",6085,"percent",0.00680977860521522
"3363",3363,"Tagalog",6085,"percent",3.28474112182516
"3364",3364,"Indonesian",6085,"percent",0.101850601747567
"3365",3365,"Malay",6085,"percent",0.00858624258918441
"3366",3366,"Bisayan",6085,"percent",0.047372372905845
"3367",3367,"Sebuano",6085,"percent",0.0257587277675532
"3368",3368,"Pangasinan",6085,"percent",0.00947447458116901
"3369",3369,"Ilocano",6085,"percent",0.157513139911935
"3370",3370,"Pampangan",6085,"percent",0.00592154661323063
"3371",3371,"Chamorro",6085,"percent",0.0204293358156457
"3372",3372,"Gilbertese",6085,"percent",0.00414508262926144
"3373",3373,"Palau",6085,"percent",0.00414508262926144
"3374",3374,"Ponapean",6085,"percent",0.00384900529859991
"3375",3375,"Samoan",6085,"percent",0.0515174555351065
"3376",3376,"Tongan",6085,"percent",0.0346410476873992
"3377",3377,"Fijian",6085,"percent",0.00947447458116901
"3378",3378,"Hawaiian",6085,"percent",0.00651370127455369
"3379",3379,"Navajo",6085,"percent",0.00165803305170458
"3380",3380,"Iroquois",6085,"percent",0.00444115995992297
"3381",3381,"American Indian",6085,"percent",0.00296077330661532
"3382",3382,"Hungarian",6085,"percent",0.0359437879423099
"3383",3383,"Arabic",6085,"percent",0.313131384907636
"3384",3384,"Hebrew",6085,"percent",0.22158427426709
"3385",3385,"Amharic",6085,"percent",0.223242307318795
"3386",3386,"Cushite",6085,"percent",0.0346410476873992
"3387",3387,"Swahili",6085,"percent",0.0112509385651382
"3388",3388,"Bantu",6085,"percent",0.00207254131463072
"3389",3389,"Mande",6085,"percent",0.00266469597595378
"3390",3390,"Kru, Ibo, Yoruba",6085,"percent",0.0290155784048301
"3391",3391,"African",6085,"percent",0.00444115995992297
"3392",3392,"Finnish",6085,"percent",0.0219097224689533
"3393",3393,"Caucasian",6085,"percent",0.00621762394389216
"3394",3394,"Syriac",6085,"percent",0.209326672777703
